ano,distrito,concelho,energia_ativa_kwh,cpes,kwh_por_cpe,Preco_Final,annual_expenditure,concelho_limpo,income,energy_expenditure_ratio,energy_poverty
2022,Porto,Porto,764543392.26,172804,4424.338512187218,0.22104739916945426,977.9885211642373,porto,26591.515174672415,3.6778217214780624,0
2022,Porto,Póvoa de Varzim,143241579.0,44547,3215.515724964644,0.22104739916945426,710.7813879919167,povoa de varzim,18570.76874133285,3.8274203824957165,0
2022,Porto,Santo Tirso,113137764.0,30008,3770.253399093575,0.22104739916945426,833.4047080794292,santo tirso,17866.7889033648,4.664546677005159,0
2022,Porto,Trofa,81681297.35599999,18828,4338.288578500105,0.22104739916945426,958.9674071239971,trofa,18179.82787265917,5.274898166479332,1
2022,Porto,Valongo,168565193.578,47797,3526.689825261,0.22104739916945426,779.5656135513211,valongo,19004.625857038012,4.101978220542676,0
2022,Porto,Vila Nova de Gaia,606806730.514,161386,3759.971314203215,0.22104739916945426,831.1318799563757,vila nova de gaia,20796.230084199782,3.9965507045810167,0
2022,Porto,Vila do Conde,177958597.936,46654,3814.4338735371025,0.22104739916945426,843.1706870492435,vila do conde,19900.79932209854,4.2368684463490744,0
2022,Santarém,Abrantes,71915537.0,24985,2878.348489093456,0.22104739916945426,636.2514474174368,abrantes,18557.159252346486,3.4286036928684824,0
2022,Santarém,Alcanena,28220465.0,8133,3469.871511127505,0.22104739916945426,767.0060729869191,alcanena,16493.393252265527,4.650383709741253,0
2022,Santarém,Almeirim,51659625.514,13872,3724.0214470876585,0.22104739916945426,823.1852553299943,almeirim,17167.404728334677,4.79504775681867,0
2022,Santarém,Alpiarça,18006328.0,4455,4041.8244668911334,0.22104739916945426,893.434786305751,alpiarca,17403.192014210606,5.133740899808583,1
2022,Santarém,Benavente,67382224.822,17357,3882.1354394192545,0.22104739916945426,858.1359421071927,benavente,19915.9609319594,4.308785024427975,0
2022,Santarém,Cartaxo,51018316.604,14590,3496.800315558602,0.22104739916945426,772.9586151691559,cartaxo,19153.69945893777,4.035557813916032,0
2022,Santarém,Chamusca,22874849.644,6104,3747.5179626474446,0.22104739916945426,828.3790989840297,chamusca,15884.306117830007,5.215078913986559,1
2022,Santarém,Constância,8668735.0,2392,3624.0530936454848,0.22104739916945426,801.0875108023491,constancia,19481.411309600928,4.112060969666778,0
2022,Santarém,Coruche,39949303.978,11462,3485.3693926016404,0.22104739916945426,770.4318393794132,coruche,17552.834550947035,4.389216095800583,0
2022,Santarém,Entroncamento,35662536.0,12437,2867.45485245638,0.22104739916945426,633.843437371314,entroncamento,22401.66208879506,2.829448256378941,0
2022,Santarém,Ferreira do Zêzere,20249951.158,7855,2577.9695936346275,0.22104739916945426,569.8534738108693,ferreira do zezere,15722.92366684192,3.624348027667612,0
2022,Santarém,Golegã,19298527.0,4154,4645.769619643717,0.22104739916945426,1026.9352915627085,golega,18349.400458088963,5.59656046478622,1
2022,Santarém,Mação,16457097.296,6821,2412.710349802082,0.22104739916945426,533.3233477729744,macao,16613.55369827971,3.2101701866964123,0
2022,Santarém,Ourém,101582330.0,31845,3189.89888522531,0.22104739916945426,705.1188521925963,ourem,17455.745930567926,4.039465600595248,0
2022,Santarém,Rio Maior,45402446.0,13174,3446.3675421284347,0.22104739916945426,761.8105817695151,rio maior,17435.462419837302,4.369316760436251,0
2022,Santarém,Salvaterra de Magos,50103399.894,12756,3927.830032455315,0.22104739916945426,868.2366130539206,salvaterra de magos,18043.10292440342,4.812013857547886,0
2022,Santarém,Santarém,137461826.994,37719,3644.36562459238,0.22104739916945426,805.5775429387093,santarem,20476.93912212224,3.9340720707051595,0
2022,Santarém,Sardoal,8215756.0,3007,2732.210176255404,0.22104739916945426,603.9479534455733,sardoal,16778.32239085808,3.59957294523464,0
2022,Santarém,Tomar,78846720.0,27274,2890.911490797096,0.22104739916945426,639.0284662697878,tomar,18588.253571591504,3.4378079888388084,0
2022,Santarém,Torres Novas,76004043.752,21982,3457.558172686744,0.22104739916945426,764.2842415494956,torres novas,19686.807421518544,3.8822152580925815,0
2022,Santarém,Vila Nova da Barquinha,13203503.74,4311,3062.747330085827,0.22104739916945426,677.0123316286621,vila nova da barquinha,20696.62789431732,3.2711238520867916,0
2022,Setúbal,Alcochete,46730662.54,11714,3989.30019976097,0.22104739916945426,881.8244336633468,alcochete,27152.802287266517,3.2476369265093648,0
2022,Setúbal,Alcácer do Sal,34327420.0,8281,4145.323028619732,0.22104739916945426,916.3128741936371,alcacer do sal,17561.366167170276,5.217776712079603,1
2022,Setúbal,Almada,330873165.87,115815,2856.911158917239,0.22104739916945426,631.5127813368471,almada,22462.409961980575,2.811420423746753,0
2022,Setúbal,Barreiro,122711538.344,48991,2504.7771701741135,0.22104739916945426,553.6744789660133,barreiro,20293.25659930125,2.728366816122937,0
2022,Setúbal,Grândola,52888128.778,12497,4232.065998079539,0.22104739916945426,935.4871819889627,grandola,20072.798328010558,4.660472180819644,0
2022,Setúbal,Moita,96813333.806,39172,2471.493255539671,0.22104739916945426,546.3171562018916,moita,17925.46264506626,3.0477157941151267,0
2022,Setúbal,Montijo,118595457.832,32403,3660.0147465358145,0.22104739916945426,809.0367406435912,montijo,21331.618036739073,3.7926646691788752,0
2022,Setúbal,Palmela,146725127.212,38656,3795.662438224338,0.22104739916945426,839.0213100946793,palmela,22091.42388100984,3.797950347672773,0
2022,Setúbal,Santiago do Cacém,66982288.0,20422,3279.9083341494465,0.22104739916945426,725.0152067779525,santiago do cacem,22503.84720265077,3.221738933121407,0
2022,Setúbal,Seixal,275012668.428,92325,2978.745393208773,0.22104739916945426,658.4439219567926,seixal,21712.17767772826,3.032601942237262,0
2022,Setúbal,Sesimbra,109392528.0,36433,3002.5671232124723,0.22104739916945426,663.7096534178273,sesimbra,21526.308696665194,3.0832487946279787,0
2022,Setúbal,Setúbal,231092446.934,75038,3079.6722585090224,0.22104739916945426,680.7535430377386,setubal,22257.42717262959,3.0585455262092247,0
2022,Setúbal,Sines,32232844.0,9853,3271.373591799452,0.22104739916945426,723.1286241789047,sines,22316.83323543693,3.240283316858091,0
2022,Viana do Castelo,Arcos de Valdevez,45243015.0,19009,2380.083907622705,0.22104739916945426,526.1113575850706,arcos de valdevez,14740.147029113823,3.5692409074748586,0
2022,Viana do Castelo,Caminha,44136088.112,16126,2736.9520099218653,0.22104739916945426,604.9961234448386,caminha,18261.870725627112,3.312892378521988,0
2022,Viana do Castelo,Melgaço,18616820.548,8034,2317.2542379885485,0.22104739916945426,512.2230225217643,melgaco,15075.048790565947,3.3978199980507955,0
2022,Viana do Castelo,Monção,41554188.6,14884,2791.8696990056437,0.22104739916945426,617.1355357852046,moncao,16104.12864424335,3.832157264875107,0
2022,Viana do Castelo,Paredes de Coura,16646430.728,6539,2545.7150524545036,0.22104739916945426,562.7236913715989,paredes de coura,15238.987068658107,3.6926581067120123,0
2022,Viana do Castelo,Ponte da Barca,22740522.0,9260,2455.7799136069116,0.22104739916945426,542.8437628353948,ponte da barca,14347.442774836369,3.783557609217131,0
2022,Viana do Castelo,Ponte de Lima,84250846.92,25814,3263.7656666924927,0.22104739916945426,721.4469121209354,ponte de lima,16215.138275411126,4.449218377711574,0
2022,Viana do Castelo,Valença,32363583.0,9938,3256.548903199839,0.22104739916945426,719.8516653204633,valenca,15518.399687437752,4.638697802732765,0
2022,Viana do Castelo,Viana do Castelo,184380969.504,56418,3268.123107944273,0.22104739916945426,722.4101131766752,viana do castelo,19602.19453708709,3.685353248636957,0
2022,Viana do Castelo,Vila Nova de Cerveira,23132345.0,6735,3434.6466221232367,0.22104739916945426,759.2197028864929,vila nova de cerveira,16887.177369094614,4.495835427630127,0
2022,Vila Real,Alijó,20812796.0,9053,2298.9943665083397,0.22104739916945426,508.1867254218956,alijo,14277.349104177953,3.55939132477461,0
2022,Vila Real,Boticas,10656345.252,4810,2215.4563933471936,0.22104739916945426,489.7208737227366,boticas,14045.342192535558,3.486713723379416,0
2022,Vila Real,Chaves,81565787.64,30523,2672.2729626838777,0.22104739916945426,590.6989882721233,chaves,17565.93567734185,3.3627527683256906,0
2022,Vila Real,Mesão Frio,6859709.0,2408,2848.7163621262457,0.22104739916945426,629.7013428194758,mesao frio,14268.092724117061,4.413353312143148,0
2022,Vila Real,Mondim de Basto,11653183.0,5221,2231.9829534571923,0.22104739916945426,493.3740268522694,mondim de basto,13964.37873995276,3.533089699441498,0
2022,Vila Real,Montalegre,18358969.0,10421,1761.728145091642,0.22104739916945426,389.42542451613446,montalegre,14080.148129762003,2.76577647427575,0
2022,Vila Real,Murça,10759705.0,4429,2429.3757055768797,0.22104739916945426,537.0071813232271,murca,14775.813446014718,3.6343662789547935,0
2022,Vila Real,Peso da Régua,29557838.506,10228,2889.8942614391867,0.22104739916945426,638.8036103658632,peso da regua,16678.61442268878,3.830076013369945,0
2022,Vila Real,Ribeira de Pena,12711036.0,4977,2553.9553948161542,0.22104739916945426,564.5451976189077,ribeira de pena,14347.695759810293,3.934744693989609,0
2022,Vila Real,Sabrosa,11501270.0,4899,2347.6770769544805,0.22104739916945426,518.9479119505346,sabrosa,15074.88895029447,3.4424659024794844,0
2022,Vila Real,Santa Marta de Penaguião,10633965.0,4562,2330.9875054800527,0.22104739916945426,515.2587255828597,santa marta de penaguiao,13673.455396240424,3.768313938585943,0
2022,Vila Real,Valpaços,31659022.0,13754,2301.8047113566963,0.22104739916945426,508.8079448413941,valpacos,13447.982433172358,3.783526245441169,0
2022,Vila Real,Vila Pouca de Aguiar,25981673.0,10518,2470.2104012169616,0.22104739916945426,546.0335845903435,vila pouca de aguiar,15064.848147257042,3.6245541890162594,0
2022,Vila Real,Vila Real,110044545.844,34343,3204.2787713362254,0.22104739916945426,708.297488617767,vila real,21288.478447075053,3.3271400320067688,0
2022,Viseu,Armamar,14766966.0,5075,2909.7469950738914,0.22104739916945426,643.1920055022185,armamar,14999.63806447684,4.288050169860228,0
2022,Viseu,Carregal do Sal,16919001.0,7270,2327.2353507565335,0.22104739916945426,514.4293215399443,carregal do sal,16994.036967499338,3.027116644054484,0
2022,Viseu,Castro daire,28422403.0,12568,2261.4897358370463,0.22104739916945426,499.8964243551952,castro daire,14678.965145105543,3.405529064301085,0
2022,Viseu,Cinfães,29588863.0,12226,2420.158923605431,0.22104739916945426,534.9698356397265,cinfaes,13314.485446777342,4.017953512196834,0
2022,Viseu,Lamego,47345591.0,17897,2645.448455048332,0.22104739916945426,584.7695006252848,lamego,17970.741308391338,3.2540087834452875,0
2022,Viseu,Mangualde,36769630.0,13256,2773.810350030175,0.22104739916945426,613.1435636634837,mangualde,18566.761424805125,3.3023721780812356,0
2022,Viseu,Moimenta da Beira,21797798.0,8504,2563.2405926622764,0.22104739916945426,566.5976664535667,moimenta da beira,16262.589879501407,3.484055557274731,0
2022,Viseu,Mortágua,17697030.826,6636,2666.8220051235685,0.22104739916945426,589.4940682804338,mortagua,16912.222209802632,3.4856097617896262,0
2022,Viseu,Nelas,24081307.0,9451,2548.0168236165487,0.22104739916945426,563.2324919004521,nelas,18225.719783486136,3.0903168631550173,0
2022,Viseu,Oliveira de Frades,19026311.406,6684,2846.5456921005384,0.22104739916945426,629.2215218558382,oliveira de frades,16699.595009068733,3.767884918850659,0
2022,Viseu,Penalva do Castelo,13135879.0,5907,2223.781784323684,0.22104739916945426,491.5611797451586,penalva do castelo,16048.203197976563,3.063029385165917,0
2022,Viseu,Penedono,6051560.0,2780,2176.820143884892,0.22104739916945426,481.18043126543256,penedono,14179.810636550388,3.3934193029709765,0
2022,Viseu,Resende,16845283.0,7715,2183.445625405055,0.22104739916945426,482.64497672370993,resende,13773.900093229144,3.504054577548188,0
2022,Viseu,Santa Comba Dão,19434269.0,7833,2481.076088344185,0.22104739916945426,548.4354164700052,santa comba dao,17269.21439509264,3.1757982958729905,0
2022,Viseu,Sernancelhe,11389834.0,4698,2424.400595998297,0.22104739916945426,535.9074462902984,sernancelhe,14692.024606538092,3.647607873266251,0
2022,Viseu,Sátão,20878446.0,9375,2227.03424,0.22104739916945426,492.2801266133222,satao,16623.743161531063,2.9613073411318434,0
2022,Viseu,São João da Pesqueira,14685135.0,5766,2546.8496357960457,0.22104739916945426,562.9744880683877,sao joao da pesqueira,14635.81124488173,3.8465547187571496,0
2022,Viseu,São Pedro do Sul,28629775.0,12157,2355.0032902854323,0.22104739916945426,520.5673523531021,sao pedro do sul,16338.46978796549,3.1861450864666594,0
2022,Viseu,Tabuaço,9548503.0,4394,2173.0776058261267,0.22104739916945426,480.3531529612498,tabuaco,14751.419913697335,3.2563180749483043,0
2022,Viseu,Tarouca,14190925.0,6532,2172.5237293325167,0.22104739916945426,480.23072000287624,tarouca,15341.901793024836,3.1301902885417516,0
2022,Viseu,Tondela,48746077.0,19096,2552.6852220360283,0.22104739916945426,564.264429229365,tondela,17885.14448748498,3.1549335797885534,0
2022,Viseu,Vila Nova de Paiva,10604068.542,4658,2276.5282400171745,0.22104739916945426,503.22064659161157,vila nova de paiva,16181.158767700937,3.109917242738423,0
2022,Viseu,Viseu,218150259.334,65499,3330.5891591322,0.22104739916945426,736.2180713281525,viseu,21804.358822806906,3.376472004111782,0
2022,Viseu,Vouzela,19095557.0,7227,2642.2522485125223,0.22104739916945426,584.0629874833356,vouzela,17114.970450326855,3.4125854273513014,0
2022,Évora,Alandroal,15271411.0,4080,3742.9928921568626,0.22104739916945426,827.3788439210281,alandroal,15427.99507545738,5.3628409905134715,1
2022,Évora,Arraiolos,18923460.0,4810,3934.191268191268,0.22104739916945426,869.6427476688567,arraiolos,18116.815406202804,4.80019654762895,0
2022,Évora,Borba,15016020.0,4232,3548.2088846880906,0.22104739916945426,784.3223456702525,borba,17096.412914088327,4.5876427389275936,0
2022,Évora,Estremoz,33810391.0,9325,3625.779195710456,0.22104739916945426,801.469061174512,estremoz,18618.229560999516,4.304754426561519,0
2022,Évora,Montemor-o-Novo,44463668.0,10693,4158.203310577013,0.22104739916945426,919.1600270208633,montemor o novo,18492.73010082377,4.970385778679151,0
2022,Évora,Mora,11513475.0,3590,3207.0961002785516,0.22104739916945426,708.9202518530731,mora,17206.10112233075,4.1201678800609205,0
2022,Évora,Mourão,6481495.838,1948,3327.2565903490763,0.22104739916945426,735.4814156660897,mourao,16775.143573167814,4.384352434649247,0
2022,Évora,Portel,13863277.0,4130,3356.7256658595643,0.22104739916945426,741.9954781636112,portel,15544.746562284197,4.773287716146464,0
2022,Évora,Redondo,14985455.0,4447,3369.7897458961097,0.22104739916945426,744.8832590782312,redondo,16184.139543676858,4.6025508929157555,0
2022,Évora,Reguengos de Monsaraz,25441093.0,7108,3579.2196117051208,0.22104739916945426,791.1771862237209,reguengos de monsaraz,18085.167288266337,4.374729708676994,0
2022,Évora,Vendas Novas,24730643.0,6971,3547.646392196242,0.22104739916945426,784.198008167877,vendas novas,19128.18106513179,4.099699838148066,0
2022,Évora,Viana do Alentejo,13639835.0,3723,3663.6677410690304,0.22104739916945426,809.8442255843388,viana do alentejo,17271.975146577784,4.688776001074775,0
2022,Évora,Vila Viçosa,16760486.0,4881,3433.822167588609,0.22104739916945426,759.03745935588,vila vicosa,18123.29386779826,4.188187119255121,0
2022,Évora,Évora,140353627.0,32893,4266.975557109416,0.22104739916945426,943.2038492186695,evora,22733.553520986283,4.148950353704972,0
2023,Aveiro,Albergaria-a-Velha,50632888.774,14198,3566.198674038597,0.21831711363050355,778.5622011490354,albergaria a velha,19540.60264044878,3.984330552515419,0
2023,Aveiro,Anadia,57777270.0,17201,3358.9483169583164,0.21831711363050355,733.3159013923774,anadia,19530.48623182271,3.7547242433602213,0
2023,Aveiro,Arouca,42341374.0,12659,3344.7645153645626,0.21831711363050355,730.2193347681214,arouca,17018.21792819169,4.290809636175064,0
2023,Aveiro,Aveiro,187329707.788,51422,3642.9875887363382,0.21831711363050355,795.3265353646652,aveiro,24470.00977756412,3.2502093076149006,0
2023,Aveiro,Castelo de Paiva,27037582.0,8092,3341.2731092436975,0.21831711363050355,729.4571010613022,castelo de paiva,15526.373915093065,4.698180689518257,0
2023,Aveiro,Espinho,62962890.0,18626,3380.376355631912,0.21831711363050355,737.9940089463596,espinho,21276.969965426666,3.46851083657842,0
2023,Aveiro,Estarreja,50181732.0,14426,3478.561763482601,0.21831711363050355,759.4295637889558,estarreja,19475.483451216278,3.8994131554743414,0
2023,Aveiro,Mealhada,36103114.0,11502,3138.855329507912,0.21831711363050355,685.2658356418905,mealhada,20394.437962696138,3.3600623704135586,0
2023,Aveiro,Murtosa,22681438.706,8583,2642.6003385762556,0.21831711363050355,576.9248783969596,murtosa,18665.113177139898,3.090926226493759,0
2023,Aveiro,Oliveira de Azeméis,120975811.866,33132,3651.328379391525,0.21831711363050355,797.1474727059019,oliveira de azemeis,19210.300322396488,4.149583605293984,0
2023,Aveiro,Oliveira do Bairro,48620426.0,13657,3560.1102731200117,0.21831711363050355,777.2329990338646,oliveira do bairro,19237.978292940876,4.040097078803027,0
2023,Aveiro,Ovar,111371313.612,32246,3453.802444086088,0.21831711363050355,754.0241806428534,ovar,20547.39798630934,3.669682074320345,0
2023,Aveiro,Santa Maria da Feira,258469046.658,72196,3580.1020369272533,0.21831711363050355,781.5975432046444,santa maria da feira,19163.600933474878,4.0785525951928685,0
2023,Aveiro,Sever do Vouga,23835319.0,7686,3101.1344002081705,0.21831711363050355,677.0307112337106,sever do vouga,18342.64803418173,3.6910194753345116,0
2023,Aveiro,São João da Madeira,56005203.0,13495,4150.070618747684,0.21831711363050355,906.0314388477524,sao joao da madeira,19710.01020363628,4.596808573344115,0
2023,Aveiro,Vagos,46763561.934,15573,3002.861486804084,0.21831711363050355,655.57605243127,vagos,18471.00665900019,3.5492166969244945,0
2023,Aveiro,Vale de Cambra,42806604.466,13423,3189.0489805557622,0.21831711363050355,696.2239686612338,vale de cambra,19717.27781431783,3.5310349390911675,0
2023,Aveiro,Águeda,86912133.0,24569,3537.47132565428,0.21831711363050355,772.2905293675135,agueda,19659.596109187198,3.9283133034793707,0
2023,Aveiro,Ílhavo,71590772.666,25403,2818.201498484431,0.21831711363050355,615.2616167782809,ilhavo,21777.566600838294,2.8252082891327137,0
2023,Beja,Aljustrel,22228686.0,6013,3696.771328787627,0.21831711363050355,807.068446252916,aljustrel,20902.73530014047,3.8610661937985333,0
2023,Beja,Almodôvar,15841168.0,5692,2783.058327477161,0.21831711363050355,607.5892611201506,almodovar,20236.42071682846,3.0024541870434818,0
2023,Beja,Alvito,6042229.0,1695,3564.736873156342,0.21831711363050355,778.243064999719,alvito,18901.77114682689,4.117302336137772,0
2023,Beja,Barrancos,3064729.0,1238,2475.548465266559,0.21831711363050355,540.4545955894181,barrancos,15602.23411029294,3.463956455010985,0
2023,Beja,Beja,84790491.0,22977,3690.2333202767986,0.21831711363050355,805.6410871059402,beja,22181.890915850134,3.6319765982180856,0
2023,Beja,Castro Verde,15484627.0,4993,3101.2671740436613,0.21831711363050355,677.0596980342406,castro verde,24408.033104123813,2.7739215820706553,0
2023,Beja,Cuba,11018295.0,3128,3522.4728260869565,0.21831711363050355,769.016100233187,cuba,18379.76382332088,4.184036898545088,0
2023,Beja,Ferreira do Alentejo,20295361.0,5250,3865.783047619047,0.21831711363050355,843.9665968779218,ferreira do alentejo,16688.510829563464,5.0571714007150765,1
2023,Beja,Moura,33562915.87,10341,3245.616078715791,0.21831711363050355,708.5735342579846,moura,17151.411328546088,4.13128412982939,0
2023,Beja,Mértola,15801136.0,7995,1976.3772357723576,0.21831711363050355,431.4769735588543,mertola,16701.007795406746,2.5835385435693454,0
2023,Beja,Odemira,67751484.0,20241,3347.239958500074,0.21831711363050355,730.7597663684226,odemira,14073.68807293589,5.192382853601074,1
2023,Beja,Ourique,12138144.0,4150,2924.8539759036144,0.21831711363050355,638.5456778099795,ourique,17590.940646552746,3.6299689177515,0
2023,Beja,Serpa,35354692.536,10688,3307.8866519461076,0.21831711363050355,722.1682660697443,serpa,16947.774321227465,4.261139264553532,0
2023,Beja,Vidigueira,14000730.0,4008,3493.196107784431,0.21831711363050355,762.6244915968064,vidigueira,17954.75456610722,4.247479344754704,0
2023,Braga,Amares,35374221.0,11361,3113.653815685239,0.21831711363050355,679.7639138850052,amares,17782.40550479297,3.822676935928525,0
2023,Braga,Barcelos,243285741.922,56736,4288.031266250705,0.21831711363050355,936.1506092052072,barcelos,17691.85046646728,5.291422799325402,1
2023,Braga,Braga,403621415.456,106586,3786.814548402229,0.21831711363050355,826.7264220611734,braga,23017.514813660484,3.59172755509872,0
2023,Braga,Cabeceiras de Basto,30229226.0,10692,2827.275158997382,0.21831711363050355,617.2425521515314,cabeceiras de basto,15656.321651401408,3.9424493562080185,0
2023,Braga,Celorico de Basto,30553004.4,11128,2745.597088425593,0.21831711363050355,599.4108315373899,celorico de basto,14916.754954082948,4.018372852423387,0
2023,Braga,Esposende,84851776.0,26069,3254.891863899651,0.21831711363050355,710.5985969059816,esposende,19964.24533913402,3.559356163155651,0
2023,Braga,Fafe,94735265.866,29066,3259.31555308608,0.21831711363050355,711.5643639607612,fafe,16627.127135869814,4.279538841233123,0
2023,Braga,Guimarães,307917891.284,79007,3897.349491614667,0.21831711363050355,850.8580918186244,guimaraes,19062.714175025027,4.463467709825783,0
2023,Braga,Póvoa de Lanhoso,41437089.0,13735,3016.897633782308,0.21831711363050355,658.6403835260494,povoa de lanhoso,16335.656274198256,4.031918721051659,0
2023,Braga,Terras de Bouro,15303834.0,5303,2885.8823307561756,0.21831711363050355,630.0375007279584,terras de bouro,15590.17643226829,4.041246765007208,0
2023,Braga,Vieira do Minho,23324928.8,8618,2706.5361800881874,0.21831711363050355,590.8831667733818,vieira do minho,15503.670809397054,3.811246859132464,0
2023,Braga,Vila Nova de Famalicão,226081234.6,56194,4023.2272947289744,0.21831711363050355,878.3393704646888,vila nova de famalicao,19486.06361126277,4.507525932313064,0
2023,Braga,Vila Verde,92694000.0,27439,3378.1843361638544,0.21831711363050355,737.5154535830713,vila verde,16714.82207400298,4.412344028059678,0
2023,Braga,Vizela,43283137.0,11259,3844.314503952394,0.21831711363050355,839.2796463907677,vizela,17242.559625404137,4.867488729192063,0
2023,Bragança,Alfândega da Fé,9861738.0,4154,2374.034183919114,0.21831711363050355,518.292290693369,alfandega da fe,16328.67092443246,3.1741241714771307,0
2023,Bragança,Bragança,88248603.286,30009,2940.7378881668833,0.21831711363050355,642.0134076884565,braganca,21695.286861218763,2.9592298631279332,0
2023,Bragança,Carrazeda de Ansiães,13467463.214,5611,2400.1894874353948,0.21831711363050355,524.0024410631731,carrazeda de ansiaes,15778.000976108233,3.3210952506381606,0
2023,Bragança,Freixo de Espada À Cinta,8317589.0,3491,2382.5806359209396,0.21831711363050355,520.1581274261891,freixo de espada a cinta,15943.990106692414,3.262408744269449,0
2023,Bragança,Macedo de Cavaleiros,33196590.0,12549,2645.357398995936,0.21831711363050355,577.526791869889,macedo de cavaleiros,16977.147199526826,3.4017893883018546,0
2023,Bragança,Miranda do douro,19182462.0,6554,2926.8327738785474,0.21831711363050355,638.9776832723247,miranda do douro,18139.43347523112,3.522588972499227,0
2023,Bragança,Mirandela,52314431.0,17321,3020.2893020033484,0.21831711363050355,659.3808427424592,mirandela,18774.809393174877,3.5120507960105365,0
2023,Bragança,Mogadouro,21851200.0,8307,2630.456241723847,0.21831711363050355,574.2736142244925,mogadouro,17145.15113226501,3.3494812019695877,0
2023,Bragança,Torre de Moncorvo,16339334.352,7190,2272.508254798331,0.21831711363050355,496.1274428890646,torre de moncorvo,16353.183065868547,3.033827976429581,0
2023,Bragança,Vila Flor,14359645.0,5684,2526.3274102744545,0.21831711363050355,551.5405082967438,vila flor,16250.27133841603,3.3940387628660016,0
2023,Bragança,Vimioso,10111500.0,4949,2043.1400282885431,0.21831711363050355,446.0524337189001,vimioso,15885.98760251441,2.807835715849983,0
2023,Bragança,Vinhais,16742021.0,7937,2109.3638654403426,0.21831711363050355,460.51023069941743,vinhais,15286.123053587928,3.012603189736376,0
2023,Castelo Branco,Belmonte,14181333.0,5137,2760.6254623321006,0.21831711363050355,602.6917827512186,belmonte,17118.693194375028,3.520664667027592,0
2023,Castelo Branco,Castelo Branco,128725484.024,43828,2937.0604185452225,0.21831711363050355,641.2105531351916,castelo branco,21268.399368221937,3.0148510098660877,0
2023,Castelo Branco,Covilhã,115697999.0,36150,3200.497897648686,0.21831711363050355,698.7234631951559,covilha,19304.24247093657,3.6195331893863045,0
2023,Castelo Branco,Fundão,63954456.0,24236,2638.8205974583266,0.21831711363050355,576.0996962258228,fundao,17992.822130861678,3.2018306635604654,0
2023,Castelo Branco,Idanha-a-Nova,24518383.0,10708,2289.725719088532,0.21831711363050355,499.8863099969375,idanha a nova,16512.58736029948,3.0273045591800662,0
2023,Castelo Branco,Oleiros,10940971.0,5627,1944.3701794917365,0.21831711363050355,424.48928541586,oleiros,16815.42715396536,2.5244038199514804,0
2023,Castelo Branco,Penamacor,11634726.0,6383,1822.7676641077865,0.21831711363050355,397.9413752470271,penamacor,16019.344377066933,2.484130223311226,0
2023,Castelo Branco,Proença-a-Nova,17141402.0,7422,2309.5394772298573,0.21831711363050355,504.2119924845245,proenca a nova,17455.688288115594,2.888525414536696,0
2023,Castelo Branco,Sertã,33928287.0,13694,2477.602380604644,0.21831711363050355,540.9030004576701,serta,16538.202744296697,3.270627460678603,0
2023,Castelo Branco,Vila Velha de Ródão,8562864.0,3539,2419.571630404069,0.21831711363050355,528.2338945720678,vila velha de rodao,18337.632443512233,2.8806002966809077,0
2023,Castelo Branco,Vila de Rei,7916317.0,3348,2364.491338112306,0.21831711363050355,516.2089241410057,vila de rei,16849.15420345745,3.0637082307376566,0
2023,Coimbra,Arganil,25072875.924,11126,2253.5390907783567,0.21831711363050355,491.9861497522401,arganil,16737.752585159327,2.9393799869431927,0
2023,Coimbra,Cantanhede,72133833.764,24244,2975.327246493978,0.21831711363050355,649.5648565607589,cantanhede,18825.838648405523,3.4503900128548834,0
2023,Coimbra,Coimbra,331395597.712,94513,3506.349366880747,0.21831711363050355,765.4960731575482,coimbra,27340.745889908078,2.799836098985527,0
2023,Coimbra,Condeixa-a-Nova,27301890.0,9374,2912.512267975251,0.21831711363050355,635.8512717577884,condeixa a nova,22856.312712884537,2.781950351070175,0
2023,Coimbra,Figueira da Foz,124399661.894,49903,2492.8293267739414,0.21831711363050355,544.2273033947582,figueira da foz,22256.54504570526,2.445246116489114,0
2023,Coimbra,Góis,9706449.0,4981,1948.6948403934953,0.21831711363050355,425.43343290136266,gois,16440.41432318102,2.587729387704668,0
2023,Coimbra,Lousã,33250169.0,11669,2849.444596794927,0.21831711363050355,622.0825198223024,lousa,19744.65095839052,3.1506382216290705,0
2023,Coimbra,Mira,29365863.0,9922,2959.6717395686355,0.21831711363050355,646.1469914763959,mira,18897.17690993835,3.4192778876752548,0
2023,Coimbra,Miranda do Corvo,21832578.084,7762,2812.751621231642,0.21831711363050355,614.0718153068115,miranda do corvo,18455.957940757122,3.3272280814572572,0
2023,Coimbra,Montemor-o-Velho,47124126.0,14286,3298.622847543049,0.21831711363050355,720.145819031231,montemor o velho,20383.228869377923,3.533031119093789,0
2023,Coimbra,Oliveira do Hospital,40713171.0,14731,2763.77510012898,0.21831711363050355,603.3794025840148,oliveira do hospital,16965.6562377709,3.5564754709617534,0
2023,Coimbra,Pampilhosa da Serra,9253093.0,5342,1732.1402096593035,0.21831711363050355,378.1558509761544,pampilhosa da serra,16298.532783294371,2.320183393217797,0
2023,Coimbra,Penacova,22949750.0,8751,2622.5288538452746,0.21831711363050355,572.542929784213,penacova,16811.974646600225,3.4055662218119904,0
2023,Coimbra,Penela,11609645.0,4064,2856.7039862204724,0.21831711363050355,623.6673687684073,penela,18133.916430622732,3.439231514904418,0
