Preco_Final
0.2285950861096358
0.2283321363136938
0.49306958805495327
0.2412390313725302
0.2740014187009678
0.27547533890758846
0.2396614840941098
0.4308825556621513
0.2525796472363745
0.24170061576784993
0.21404139397853195
0.21831711363050355
0.2353927538459104
0.37470562343300917
0.2127658305338413
0.4212898588639872
0.22104739916945426
0.2115183018726656
0.24447650370167667
0.20336420250310588
0.23349921010357894
0.20327590530651482
0.19534073076726804
0.4100265022225934
0.21295378811877297
0.21264568575005355
0.3883615199990156
0.23529737661857913
0.20156831116874047
0.19243437540481076
0.21655
0.37865000000000004
0.20545
0.23954999999999999
0.19575
0.20499677373125352
0.21635786931757744
0.40697426093819405
0.2496595471873964
0.2269611955408599
0.2257152293929183
0.24704450360703795
0.21302455598429273
0.21737741407560002
0.38811837411610345
0.2324
0.3889
0.21575
0.22335
0.2526
